district,school_name,middle_school_name,min_score
青浦区,上海师范大学附属中学,青浦区华新中学,726.00
青浦区,上海交通大学附属中学,青浦区珠溪中学,748.50
青浦区,上海交通大学附属中学,青浦区第一中学,762.00
青浦区,复旦大学附属中学青浦分校,五浦汇实验学校,749.50
青浦区,复旦大学附属中学青浦分校,青浦区世外学校,749.50
青浦区,复旦大学附属中学青浦分校,青浦平和双语学校,719.00
青浦区,复旦大学附属中学青浦分校,青浦区协和双语学校,733.50
青浦区,华东师范大学第二附属中学,青浦兰生学校,756.50
青浦区,复旦大学附属中学青浦分校,青浦兰生学校,744.50
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区古华中学,718.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区实验中学,731.50
奉贤区,华东师范大学第二附属中学,奉贤中学附属南桥中学,738.50
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤中学附属南桥中学,716.50
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区汇贤中学,737.50
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区塘外中学,689.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区青村中学,743.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区奉城第二中学,717.50
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区洪庙中学,719.50
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区四团中学,696.50
青浦区,上海市青浦高级中学,青浦区世外学校,701.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区青溪中学,725.00
青浦区,上海市青浦高级中学,青浦平和双语学校,659.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区尚同中学,715.00
青浦区,上海市青浦高级中学,青浦区协和双语学校,715.50
青浦区,上海市青浦高级中学,青浦兰生学校,719.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区古华中学,717.00
奉贤区,上海市格致中学（奉贤校区）,奉贤区实验中学,733.00
奉贤区,上海市格致中学（奉贤校区）,奉贤中学附属南桥中学,718.00
奉贤区,上海市格致中学（奉贤校区）,奉贤区汇贤中学,737.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区塘外中学,696.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区青村中学,684.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区奉城第二中学,717.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区头桥中学,657.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区洪庙中学,700.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区四团中学,686.00
奉贤区,上海市格致中学（奉贤校区）,奉贤区青溪中学,724.00
奉贤区,上海市上海中学,奉贤区秀中学,752.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,外国语大学附属奉贤实验中学,727.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区崇实中学,727.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区待问中学,712.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤中学附属初级中学,741.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区肖塘中学,698.50
奉贤区,复旦大学附属中学,奉贤区秀中学,748.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区秀中学,732.50
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区华亭学校,725.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区西渡学校,752.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区世外学校,711.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区柘林学校,719.50
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区阳光外国语学校,725.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区庄行学校,723.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区邬桥学校,682.00
奉贤区,上海市格致中学（奉贤校区）,外国语大学附属奉贤实验中学,741.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区齐贤学校,724.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区崇实中学,733.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区泰日学校,714.00
奉贤区,上海市格致中学（奉贤校区）,奉贤区待问中学,713.00
奉贤区,上海市格致中学（奉贤校区）,奉贤中学附属初级中学,735.00
奉贤区,上海市格致中学（奉贤校区）,奉贤区肖塘中学,697.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区秀中学,722.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区华亭学校,717.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区西渡学校,715.00
奉贤区,上海市格致中学（奉贤校区）,奉贤区世外学校,705.00
奉贤区,上海市格致中学（奉贤校区）,奉贤区柘林学校,702.00
奉贤区,上海市格致中学（奉贤校区）,奉贤区阳光外国语学校,719.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区庄行学校,706.00
奉贤区,上海市格致中学（奉贤校区）,奉贤区齐贤学校,697.00
奉贤区,上海市格致中学（奉贤校区）,奉贤区泰日学校,714.50
奉贤区,上海交通大学附属中学,奉贤区崇实中学,753.50
奉贤区,上海师范大学附属中学,奉贤区华亭学校,721.50
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤中学附属三官堂学校,724.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区钱桥学校,721.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区平安学校,720.50
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区邵厂学校,667.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区弘文学校,739.50
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区星火学校,691.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区肇文学校,684.50
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区奉浦中学,696.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,大学附属奉贤实验学校,697.50
奉贤区,华东师范大学第二附属中学临港奉贤分校,奉贤区世外附属临港外国语学校,751.00
奉贤区,华东师范大学第二附属中学临港奉贤分校,柘林学校师大附中学点,734.50
崇明区,复旦大学附属中学,崇明区建设中学,713.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区钱桥学校,724.00
奉贤区,上海市格致中学（奉贤校区）,奉贤区平安学校,703.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区弘文学校,740.00
奉贤区,上海市格致中学（奉贤校区）,奉贤区星火学校,709.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区肇文学校,707.00
奉贤区,上海市格致中学（奉贤校区）,奉贤区奉浦中学,715.00
奉贤区,上海市格致中学（奉贤校区）,大学附属奉贤实验学校,707.00
奉贤区,上海市格致中学（奉贤校区）,奉贤区世外附属临港外国语学校,701.50
奉贤区,上海市格致中学（奉贤校区）,柘林学校师大附中学点,697.50
崇明区,上海市实验学校东滩高级中学,崇明区三星中学,691.00
崇明区,上海市实验学校东滩高级中学,崇明区建设中学,711.50
崇明区,上海市实验学校东滩高级中学,崇明区合兴中学,710.50
崇明区,上海市实验学校东滩高级中学,崇明区向化中学,689.00
崇明区,上海市实验学校东滩高级中学,崇明区崇东中学,698.00
崇明区,上海市实验学校东滩高级中学,崇明区裕安中学,707.00
崇明区,上海市实验学校东滩高级中学,崇明区实验中学,709.50
崇明区,上海市实验学校东滩高级中学,崇明中学附属东门中学,723.00
崇明区,上海市实验学校东滩高级中学,崇明区长兴中学,715.00
奉贤区,上海交通大学附属中学,奉贤区奉浦中学,722.50
崇明区,上海市上海中学,师范大学附属崇明正大中学,719.00
崇明区,华东师范大学第二附属中学,崇明区大公中学,734.50
崇明区,上海市实验学校东滩高级中学,崇明区长明中学,713.00
黄浦区,上海市格致中学,格致初级中学,741.00
黄浦区,上海市大同中学,格致初级中学,735.50
黄浦区,上海市向明中学,格致初级中学,717.50
黄浦区,上海市光明中学,格致初级中学,656.50
黄浦区,上海市敬业中学,格致初级中学,689.00
黄浦区,上海市格致中学,大同初级中学,734.00
黄浦区,上海市大同中学,大同初级中学,739.50
黄浦区,上海市向明中学,大同初级中学,701.50
黄浦区,上海市光明中学,大同初级中学,661.50
黄浦区,上海市敬业中学,大同初级中学,697.50
黄浦区,上海市格致中学,向明初级中学,735.00
黄浦区,上海市大同中学,向明初级中学,736.00
黄浦区,上海市向明中学,向明初级中学,716.50
黄浦区,上海市光明中学,向明初级中学,655.50
黄浦区,上海市敬业中学,向明初级中学,693.50
黄浦区,上海市格致中学,外国语大学附属大境初级中学,726.50
黄浦区,上海市大同中学,外国语大学附属大境初级中学,730.00
黄浦区,上海市向明中学,外国语大学附属大境初级中学,714.00
黄浦区,上海市光明中学,外国语大学附属大境初级中学,667.50
黄浦区,上海市敬业中学,外国语大学附属大境初级中学,695.00
黄浦区,上海市格致中学,光明初级中学,727.00
黄浦区,上海市大同中学,光明初级中学,723.00
黄浦区,上海市向明中学,光明初级中学,705.00
黄浦区,上海市光明中学,光明初级中学,667.00
黄浦区,上海市敬业中学,光明初级中学,704.00
黄浦区,上海市格致中学,敬业初级中学,724.50
黄浦区,上海市大同中学,敬业初级中学,728.50
黄浦区,上海市向明中学,敬业初级中学,707.00
黄浦区,上海市光明中学,敬业初级中学,671.50
黄浦区,上海市敬业中学,敬业初级中学,704.50
黄浦区,上海市格致中学,卢湾中学,731.50
黄浦区,上海市大同中学,卢湾中学,732.50
崇明区,上海市实验学校东滩高级中学,师范大学附属崇明正大中学,697.50
崇明区,上海市实验学校东滩高级中学,向明初级中学附属崇明区江帆中学,730.00
崇明区,上海市实验学校东滩高级中学,崇明区庙镇学校,698.50
崇明区,上海市实验学校东滩高级中学,崇明区大新中学,686.00
