年份,初中学校,初中学校代码,高中代码,高中名称,计划数
2024,上海市嘉定区南苑中学,,142002,上海交通大学附属中学嘉定分校,5
2024,上海市嘉定区黄渡中学,,142001,上海市嘉定区第一中学,6
2024,上海市嘉定区黄渡中学,,142002,上海交通大学附属中学嘉定分校,8
2024,上海市嘉定区徐行中学,,142001,上海市嘉定区第一中学,2
2024,上海市嘉定区徐行中学,,142002,上海交通大学附属中学嘉定分校,3
2024,上海市嘉定区马陆育才联合中学,,102057,复旦大学附属中学,1
2024,上海市嘉定区马陆育才联合中学,,142001,上海市嘉定区第一中学,4
2024,上海市嘉定区马陆育才联合中学,,142002,上海交通大学附属中学嘉定分校,3
2024,上海市民办嘉一联合中学,,142001,上海市嘉定区第一中学,9
2024,上海市民办嘉一联合中学,,142002,上海交通大学附属中学嘉定分校,11
2024,上海市嘉定区丰庄中学,,152006,上海师范大学附属中学,1
2024,上海市嘉定区丰庄中学,,142001,上海市嘉定区第一中学,6
2024,上海市嘉定区丰庄中学,,142002,上海交通大学附属中学嘉定分校,7
2024,上海市嘉定区外冈中学,,152003,华东师范大学第二附属中学,1
2024,上海市嘉定区外冈中学,,142001,上海市嘉定区第一中学,4
2024,上海市嘉定区外冈中学,,142002,上海交通大学附属中学嘉定分校,3
2024,上海民办华曜嘉定初级中学,,142001,上海市嘉定区第一中学,7
2024,上海民办华曜嘉定初级中学,,142002,上海交通大学附属中学嘉定分校,8
2024,上海市嘉定区震川中学,,142001,上海市嘉定区第一中学,14
2024,上海市嘉定区震川中学,,142002,上海交通大学附属中学嘉定分校,16
2024,上海大学附属嘉定留云中学,,142001,上海市嘉定区第一中学,3
2024,上海大学附属嘉定留云中学,,142002,上海交通大学附属中学嘉定分校,3
2024,交大附中附属嘉定德富中学,,102056,上海交通大学附属中学,1
2024,交大附中附属嘉定德富中学,,142001,上海市嘉定区第一中学,8
2024,交大附中附属嘉定德富中学,,142002,上海交通大学附属中学嘉定分校,11
2024,同济大学附属实验中学,,142001,上海市嘉定区第一中学,6
2024,同济大学附属实验中学,,142002,上海交通大学附属中学嘉定分校,7
2024,上海市嘉定区华江中学,,142001,上海市嘉定区第一中学,5
2024,上海市嘉定区华江中学,,142002,上海交通大学附属中学嘉定分校,6
2024,上海市嘉定区新城实验中学,,142001,上海市嘉定区第一中学,7
2024,上海市嘉定区新城实验中学,,142002,上海交通大学附属中学嘉定分校,8
2024,上海市嘉定区南翔中学,,142001,上海市嘉定区第一中学,6
2024,上海市嘉定区南翔中学,,142002,上海交通大学附属中学嘉定分校,7
2024,上海市嘉定区疁城实验学校,,142001,上海市嘉定区第一中学,11
2024,上海市嘉定区疁城实验学校,,142002,上海交通大学附属中学嘉定分校,13
2024,上海市嘉定区戬浜学校,,142001,上海市嘉定区第一中学,1
2024,上海市嘉定区戬浜学校,,142002,上海交通大学附属中学嘉定分校,1
2024,上海市嘉定区朱桥学校,,142001,上海市嘉定区第一中学,2
2024,上海市嘉定区朱桥学校,,142002,上海交通大学附属中学嘉定分校,3
2024,上海市嘉定区苏民学校,,142001,上海市嘉定区第一中学,7
2024,上海市嘉定区苏民学校,,142002,上海交通大学附属中学嘉定分校,9
2024,上海市民办远东学校,,142001,上海市嘉定区第一中学,5
2024,上海市民办远东学校,,142002,上海交通大学附属中学嘉定分校,6
2024,上海市民办桃李园实验学校,,142001,上海市嘉定区第一中学,13
2024,上海市民办桃李园实验学校,,142002,上海交通大学附属中学嘉定分校,15
2024,上海市嘉定区华亭学校,,142001,上海市嘉定区第一中学,1
2024,上海市嘉定区华亭学校,,142002,上海交通大学附属中学嘉定分校,1
2024,上海市嘉定区娄塘学校,,142001,上海市嘉定区第一中学,1
2024,上海市嘉定区娄塘学校,,142002,上海交通大学附属中学嘉定分校,2
2024,上海外国语大学嘉定外国语学校,,102056,上海交通大学附属中学,1
2024,上海外国语大学嘉定外国语学校,,142001,上海市嘉定区第一中学,9
2024,上海外国语大学嘉定外国语学校,,142002,上海交通大学附属中学嘉定分校,9
2024,上海市嘉定区练川实验学校,,142001,上海市嘉定区第一中学,6
2024,上海市嘉定区练川实验学校,,142002,上海交通大学附属中学嘉定分校,7
2024,上海华旭双语学校,,42032,上海市上海中学,1
2024,上海华旭双语学校,,142001,上海市嘉定区第一中学,2
2024,上海华旭双语学校,,142002,上海交通大学附属中学嘉定分校,1
2024,中科院上海实验学校,,152003,华东师范大学第二附属中学,1
2024,中科院上海实验学校,,142001,上海市嘉定区第一中学,8
2024,中科院上海实验学校,,142002,上海交通大学附属中学嘉定分校,11
2024,上海嘉定区世界外国语学校,,152003,华东师范大学第二附属中学,1
2024,上海嘉定区世界外国语学校,,142001,上海市嘉定区第一中学,3
2024,上海嘉定区世界外国语学校,,142002,上海交通大学附属中学嘉定分校,5
2024,上海市嘉定区金鹤学校,,142001,上海市嘉定区第一中学,6
2024,上海市嘉定区金鹤学校,,142002,上海交通大学附属中学嘉定分校,7
2024,上海市嘉定区嘉二实验学校,,42032,上海市上海中学,1
2024,上海市嘉定区嘉二实验学校,,142001,上海市嘉定区第一中学,4
2024,上海市嘉定区嘉二实验学校,,142002,上海交通大学附属中学嘉定分校,6
2024,上海嘉定区民办华盛怀少学校,,142001,上海市嘉定区第一中学,6
2024,上海嘉定区民办华盛怀少学校,,142002,上海交通大学附属中学嘉定分校,7
2024,上海市奉贤区青少年业余体育学校,201001,,"招生学
校代码",012002
2024,上海市奉贤区青少年业余体育学校,201001,,学校名称,上海市格致中学（奉贤校区）
2024,上海市奉贤区青少年业余体育学校,201001,,所属区,黄浦区
2024,上海市奉贤区青少年业余体育学校,201001,,"计划
数",1
2024,上海市奉贤区青少年业余体育学校,201001,,"招生学
校代码",202001
2024,上海市奉贤区青少年业余体育学校,201001,,学校名称,上海市奉贤中学
2024,上海市奉贤区青少年业余体育学校,201001,,所属区,奉贤区
2024,上海市奉贤区青少年业余体育学校,201001,,"计划
数",2
2024,上海市奉贤区青少年业余体育学校,201001,,"招生学
校代码",202002
2024,上海市奉贤区青少年业余体育学校,201001,,学校名称,华东师范大学第二附属中学临港奉贤分校
2024,上海市奉贤区青少年业余体育学校,201001,,所属区,奉贤区
2024,上海市奉贤区青少年业余体育学校,201001,,"计划
数",1
2024,上海市奉贤区古华中学,201002,,"招生学
校代码",012002
2024,上海市奉贤区古华中学,201002,,学校名称,上海市格致中学（奉贤校区）
2024,上海市奉贤区古华中学,201002,,所属区,黄浦区
2024,上海市奉贤区古华中学,201002,,"计划
数",1
2024,上海市奉贤区古华中学,201002,,"招生学
校代码",202001
2024,上海市奉贤区古华中学,201002,,学校名称,上海市奉贤中学
2024,上海市奉贤区古华中学,201002,,所属区,奉贤区
2024,上海市奉贤区古华中学,201002,,"计划
数",8
2024,上海市奉贤区古华中学,201002,,"招生学
校代码",202002
2024,上海市奉贤区古华中学,201002,,学校名称,华东师范大学第二附属中学临港奉贤分校
2024,上海市奉贤区古华中学,201002,,所属区,奉贤区
2024,上海市奉贤区古华中学,201002,,"计划
数",1
2024,上海市奉贤区实验中学,201003,,"招生学
校代码",012002
2024,上海市奉贤区实验中学,201003,,学校名称,上海市格致中学（奉贤校区）
2024,上海市奉贤区实验中学,201003,,所属区,黄浦区
2024,上海市奉贤区实验中学,201003,,"计划
数",2
2024,上海市奉贤区实验中学,201003,,"招生学
校代码",042032
2024,上海市奉贤区实验中学,201003,,学校名称,上海市上海中学
2024,上海市奉贤区实验中学,201003,,所属区,徐汇区
2024,上海市奉贤区实验中学,201003,,"计划
数",1
2024,上海市奉贤区实验中学,201003,,"招生学
校代码",152006
2024,上海市奉贤区实验中学,201003,,学校名称,上海师范大学附属中学
2024,上海市奉贤区实验中学,201003,,所属区,浦东新区
2024,上海市奉贤区实验中学,201003,,"计划
数",1
2024,上海市奉贤区实验中学,201003,,"招生学
校代码",202001
2024,上海市奉贤区实验中学,201003,,学校名称,上海市奉贤中学
2024,上海市奉贤区实验中学,201003,,所属区,奉贤区
2024,上海市奉贤区实验中学,201003,,"计划
数",16
2024,上海市奉贤区实验中学,201003,,"招生学
校代码",202002
2024,上海市奉贤区实验中学,201003,,学校名称,华东师范大学第二附属中学临港奉贤分校
2024,上海市奉贤区实验中学,201003,,所属区,奉贤区
2024,上海市奉贤区实验中学,201003,,"计划
数",2
2024,上海市奉贤中学附属南桥中学,201004,,"招生学
校代码",012002
2024,上海市奉贤中学附属南桥中学,201004,,学校名称,上海市格致中学（奉贤校区）
2024,上海市奉贤中学附属南桥中学,201004,,所属区,黄浦区
2024,上海市奉贤中学附属南桥中学,201004,,"计划
数",1
2024,上海市奉贤中学附属南桥中学,201004,,"招生学
校代码",202001
2024,上海市奉贤中学附属南桥中学,201004,,学校名称,上海市奉贤中学
2024,上海市奉贤中学附属南桥中学,201004,,所属区,奉贤区
2024,上海市奉贤中学附属南桥中学,201004,,"计划
数",7
2024,上海市奉贤中学附属南桥中学,201004,,"招生学
校代码",202002
2024,上海市奉贤中学附属南桥中学,201004,,学校名称,华东师范大学第二附属中学临港奉贤分校
2024,上海市奉贤中学附属南桥中学,201004,,所属区,奉贤区
2024,上海市奉贤中学附属南桥中学,201004,,"计划
数",1
2024,上海市奉贤区汇贤中学,201005,,"招生学
校代码",012002
2024,上海市奉贤区汇贤中学,201005,,学校名称,上海市格致中学（奉贤校区）
2024,上海市奉贤区汇贤中学,201005,,所属区,黄浦区
2024,上海市奉贤区汇贤中学,201005,,"计划
数",2
2024,上海市奉贤区汇贤中学,201005,,"招生学
校代码",202001
2024,上海市奉贤区汇贤中学,201005,,学校名称,上海市奉贤中学
2024,上海市奉贤区汇贤中学,201005,,所属区,奉贤区
2024,上海市奉贤区汇贤中学,201005,,"计划
数",12
2024,上海市奉贤区汇贤中学,201005,,"招生学
校代码",202002
2024,上海市奉贤区汇贤中学,201005,,学校名称,华东师范大学第二附属中学临港奉贤分校
2024,上海市奉贤区汇贤中学,201005,,所属区,奉贤区
2024,上海市奉贤区汇贤中学,201005,,"计划
数",2
2024,上海市奉贤区塘外中学,201010,,"招生学
校代码",012002
2024,上海市奉贤区塘外中学,201010,,学校名称,上海市格致中学（奉贤校区）
2024,上海市奉贤区塘外中学,201010,,所属区,黄浦区
2024,上海市奉贤区塘外中学,201010,,"计划
数",1
2024,上海市奉贤区塘外中学,201010,,"招生学
校代码",202001
2024,上海市奉贤区塘外中学,201010,,学校名称,上海市奉贤中学
2024,上海市奉贤区塘外中学,201010,,所属区,奉贤区
2024,上海市奉贤区塘外中学,201010,,"计划
数",2
2024,上海市奉贤区塘外中学,201010,,"招生学
校代码",202002
2024,上海市奉贤区塘外中学,201010,,学校名称,华东师范大学第二附属中学临港奉贤分校
2024,上海市奉贤区塘外中学,201010,,所属区,奉贤区
2024,上海市奉贤区塘外中学,201010,,"计划
数",1
2024,上海市奉贤区青村中学,201011,,"招生学
校代码",012002
2024,上海市奉贤区青村中学,201011,,学校名称,上海市格致中学（奉贤校区）
2024,上海市奉贤区青村中学,201011,,所属区,黄浦区
2024,上海市奉贤区青村中学,201011,,"计划
数",1
2024,上海市奉贤区青村中学,201011,,"招生学
校代码",202001
2024,上海市奉贤区青村中学,201011,,学校名称,上海市奉贤中学
2024,上海市奉贤区青村中学,201011,,所属区,奉贤区
2024,上海市奉贤区青村中学,201011,,"计划
数",2
2024,上海市奉贤区青村中学,201011,,"招生学
校代码",202002
2024,上海市奉贤区青村中学,201011,,学校名称,华东师范大学第二附属中学临港奉贤分校
2024,上海市奉贤区青村中学,201011,,所属区,奉贤区
2024,上海市奉贤区青村中学,201011,,"计划
数",1
2024,上海市奉贤区奉城第二中学,201012,,"招生学
校代码",012002
2024,上海市奉贤区奉城第二中学,201012,,学校名称,上海市格致中学（奉贤校区）
2024,上海市奉贤区奉城第二中学,201012,,所属区,黄浦区
2024,上海市奉贤区奉城第二中学,201012,,"计划
数",1
2024,上海市奉贤区奉城第二中学,201012,,"招生学
校代码",202001
2024,上海市奉贤区奉城第二中学,201012,,学校名称,上海市奉贤中学
2024,上海市奉贤区奉城第二中学,201012,,所属区,奉贤区
2024,上海市奉贤区奉城第二中学,201012,,"计划
数",5
2024,上海市奉贤区奉城第二中学,201012,,"招生学
校代码",202002
