区,录取线校名,统一到plan校名(全称),匹配方式
浦东新区,上海市临港第一中学,上海市临港实验中学,normalized
浦东新区,上海市临港第一中学,上海市临港实验中学,normalized
浦东新区,上海市临港第一中学,上海市临港实验中学,normalized
浦东新区,上海市临港第一中学,上海市临港实验中学,normalized
浦东新区,上海市临港第一中学,上海市临港实验中学,normalized
浦东新区,上海市临港第一中学,上海市临港实验中学,normalized
浦东新区,上海市临港第一中学,上海市临港实验中学,normalized
浦东新区,上海民办光华中学,上海民办光华中学,exact
浦东新区,上海民办光华中学,上海民办光华中学,exact
浦东新区,上海民办光华中学,上海民办光华中学,exact
浦东新区,上海民办光华中学,上海民办光华中学,exact
浦东新区,上海民办光华中学,上海民办光华中学,exact
浦东新区,上海民办光华中学,上海民办光华中学,exact
浦东新区,上海民办光华中学,上海民办光华中学,exact
浦东新区,上海民办光华中学,上海民办光华中学,exact
浦东新区,上海市南汇第五中学,上海市南汇第五中学,exact
浦东新区,上海市南汇第五中学,上海市南汇第五中学,exact
浦东新区,上海市南汇第五中学,上海市南汇第五中学,exact
浦东新区,上海市南汇第五中学,上海市南汇第五中学,exact
浦东新区,上海市南汇第五中学,上海市南汇第五中学,exact
浦东新区,上海市南汇第五中学,上海市南汇第五中学,exact
浦东新区,上海市浦东新区进才中学南校,上海市浦东新区进才中学南校,exact
浦东新区,上海市浦东新区进才中学南校,上海市浦东新区进才中学南校,exact
浦东新区,上海市浦东新区进才中学南校,上海市浦东新区进才中学南校,exact
浦东新区,上海市浦东新区进才中学南校,上海市浦东新区进才中学南校,exact
浦东新区,上海市浦东新区进才中学南校,上海市浦东新区进才中学南校,exact
浦东新区,上海市浦东新区进才中学南校,上海市浦东新区进才中学南校,exact
浦东新区,上海市浦东新区进才中学南校,上海市浦东新区进才中学南校,exact
浦东新区,上海市浦东新区进才中学南校,上海市浦东新区进才中学南校,exact
浦东新区,上海市浦东新区进才中学南校,上海市浦东新区进才中学南校,exact
浦东新区,上海市临港实验中学,上海市临港实验中学,exact
浦东新区,上海市临港实验中学,上海市临港实验中学,exact
浦东新区,上海市临港实验中学,上海市临港实验中学,exact
浦东新区,上海市临港实验中学,上海市临港实验中学,exact
浦东新区,上海市临港实验中学,上海市临港实验中学,exact
浦东新区,上海市临港实验中学,上海市临港实验中学,exact
浦东新区,上海市临港实验中学,上海市临港实验中学,exact
浦东新区,上海市临港实验中学,上海市临港实验中学,exact
浦东新区,上海市临港实验中学,上海市临港实验中学,exact
浦东新区,上海市临港实验中学,上海市临港实验中学,exact
浦东新区,上海市浦东新区进才中学东校,上海市浦东新区进才中学东校,exact
浦东新区,上海市浦东新区进才中学东校,上海市浦东新区进才中学东校,exact
浦东新区,上海市浦东新区进才中学东校,上海市浦东新区进才中学东校,exact
浦东新区,上海市浦东新区进才中学东校,上海市浦东新区进才中学东校,exact
浦东新区,上海市浦东新区进才中学东校,上海市浦东新区进才中学东校,exact
浦东新区,上海市浦东外国语学校东校,上海市浦东外国语学校东校,exact
浦东新区,上海市浦东外国语学校东校,上海市浦东外国语学校东校,exact
浦东新区,上海市浦东外国语学校东校,上海市浦东外国语学校东校,exact
浦东新区,上海市浦东外国语学校东校,上海市浦东外国语学校东校,exact
浦东新区,上海市浦东外国语学校东校,上海市浦东外国语学校东校,exact
浦东新区,上海市浦东外国语学校东校,上海市浦东外国语学校东校,exact
浦东新区,上海市浦东外国语学校东校,上海市浦东外国语学校东校,exact
浦东新区,上海市浦东外国语学校东校,上海市浦东外国语学校东校,exact
浦东新区,上海市浦东外国语学校东校,上海市浦东外国语学校东校,exact
浦东新区,上海市浦东模范实验中学,上海市浦东模范实验中学,exact
浦东新区,上海市浦东模范实验中学,上海市浦东模范实验中学,exact
浦东新区,上海市浦东模范实验中学,上海市浦东模范实验中学,exact
浦东新区,上海市浦东模范实验中学,上海市浦东模范实验中学,exact
浦东新区,上海市浦东模范实验中学,上海市浦东模范实验中学,exact
浦东新区,上海市浦东模范实验中学,上海市浦东模范实验中学,exact
浦东新区,上海市浦东模范实验中学,上海市浦东模范实验中学,exact
浦东新区,上海市浦东模范实验中学,上海市浦东模范实验中学,exact
浦东新区,上海市浦东模范实验中学,上海市浦东模范实验中学,exact
浦东新区,上海市浦东新区三灶实验中学,上海市浦东新区三灶实验中学,exact
浦东新区,上海市浦东新区三灶实验中学,上海市浦东新区三灶实验中学,exact
浦东新区,上海市浦东新区三灶实验中学,上海市浦东新区三灶实验中学,exact
浦东新区,上海市浦东新区三灶实验中学,上海市浦东新区三灶实验中学,exact
浦东新区,上海市浦东新区三灶实验中学,上海市浦东新区三灶实验中学,exact
浦东新区,上海市浦东新区三灶实验中学,上海市浦东新区三灶实验中学,exact
浦东新区,上海市浦东新区三灶实验中学,上海市浦东新区三灶实验中学,exact
浦东新区,上海市实验学校南校,上海市实验学校南校,exact
浦东新区,上海市实验学校南校,上海市实验学校南校,exact
浦东新区,上海市实验学校南校,上海市实验学校南校,exact
浦东新区,上海市实验学校南校,上海市实验学校南校,exact
浦东新区,上海市实验学校南校,上海市实验学校南校,exact
浦东新区,上海市实验学校南校,上海市实验学校南校,exact
浦东新区,上海市实验学校南校,上海市实验学校南校,exact
浦东新区,上海市实验学校南校,上海市实验学校南校,exact
浦东新区,上海市浦东新区新场实验中学,上海市浦东新区新场实验中学,exact
浦东新区,上海市浦东新区新场实验中学,上海市浦东新区新场实验中学,exact
浦东新区,上海市浦东新区新场实验中学,上海市浦东新区新场实验中学,exact
浦东新区,上海市浦东新区新场实验中学,上海市浦东新区新场实验中学,exact
浦东新区,上海市浦东新区新场实验中学,上海市浦东新区新场实验中学,exact
浦东新区,上海市浦东新区新场实验中学,上海市浦东新区新场实验中学,exact
浦东新区,上海市浦东新区新场实验中学,上海市浦东新区新场实验中学,exact
浦东新区,上海市浦东新区新场实验中学,上海市浦东新区新场实验中学,exact
浦东新区,上海市浦东新区懿德中学,上海市浦东新区懿德中学,exact
浦东新区,上海市浦东新区懿德中学,上海市浦东新区懿德中学,exact
浦东新区,上海市浦东新区懿德中学,上海市浦东新区懿德中学,exact
浦东新区,上海市浦东新区懿德中学,上海市浦东新区懿德中学,exact
浦东新区,上海市浦东新区懿德中学,上海市浦东新区懿德中学,exact
浦东新区,上海市浦东新区懿德中学,上海市浦东新区懿德中学,exact
浦东新区,上海市浦东新区懿德中学,上海市浦东新区懿德中学,exact
浦东新区,上海市浦东新区懿德中学,上海市浦东新区懿德中学,exact
浦东新区,上海市浦东新区建平培德实验中学,上海市浦东新区建平培德实验中学,exact
浦东新区,上海市浦东新区建平培德实验中学,上海市浦东新区建平培德实验中学,exact
浦东新区,上海市浦东新区建平培德实验中学,上海市浦东新区建平培德实验中学,exact
浦东新区,上海市浦东新区建平培德实验中学,上海市浦东新区建平培德实验中学,exact
浦东新区,上海市浦东新区建平培德实验中学,上海市浦东新区建平培德实验中学,exact
浦东新区,上海市浦东新区建平培德实验中学,上海市浦东新区建平培德实验中学,exact
浦东新区,上海市浦东新区建平培德实验中学,上海市浦东新区建平培德实验中学,exact
浦东新区,上海市浦东新区进才森兰实验中学,上海市浦东新区进才森兰实验中学,exact
浦东新区,上海市浦东新区进才森兰实验中学,上海市浦东新区进才森兰实验中学,exact
浦东新区,上海市浦东新区进才森兰实验中学,上海市浦东新区进才森兰实验中学,exact
浦东新区,上海市浦东新区进才森兰实验中学,上海市浦东新区进才森兰实验中学,exact
浦东新区,上海市浦东新区进才森兰实验中学,上海市浦东新区进才森兰实验中学,exact
浦东新区,上海市浦东新区进才森兰实验中学,上海市浦东新区进才森兰实验中学,exact
浦东新区,上海市浦东新区进才森兰实验中学,上海市浦东新区进才森兰实验中学,exact
浦东新区,上海市浦东新区进才森兰实验中学,上海市浦东新区进才森兰实验中学,exact
浦东新区,上海市浦东新区进才森兰实验中学,上海市浦东新区进才森兰实验中学,exact
浦东新区,上海市浦东新区建平临港中学,上海市浦东新区建平临港中学,exact
浦东新区,上海市浦东新区建平临港中学,上海市浦东新区建平临港中学,exact
浦东新区,上海市浦东新区建平临港中学,上海市浦东新区建平临港中学,exact
浦东新区,上海市浦东新区建平临港中学,上海市浦东新区建平临港中学,exact
浦东新区,上海市浦东新区建平临港中学,上海市浦东新区建平临港中学,exact
浦东新区,上海市浦东新区建平临港中学,上海市浦东新区建平临港中学,exact
浦东新区,上海市浦东新区建平临港中学,上海市浦东新区建平临港中学,exact
浦东新区,上海市浦东新区建平临港中学,上海市浦东新区建平临港中学,exact
浦东新区,上海市浦东新区建平临港中学,上海市浦东新区建平临港中学,exact
浦东新区,上海市浦东新区建平临港中学,上海市浦东新区建平临港中学,exact
浦东新区,上海师范大学附属浦东临港中学,上海师范大学附属浦东临港中学,exact
浦东新区,上海师范大学附属浦东临港中学,上海师范大学附属浦东临港中学,exact
浦东新区,上海师范大学附属浦东临港中学,上海师范大学附属浦东临港中学,exact
浦东新区,上海师范大学附属浦东临港中学,上海师范大学附属浦东临港中学,exact
浦东新区,上海师范大学附属浦东临港中学,上海师范大学附属浦东临港中学,exact
