年份,批次,区名称,学校信息,录取最低分,是否同分优待
2025,名额分配到校,浦东新区,上海浦东新区民办宏文学校        上海中学东校,698.5,否
2025,名额分配到校,浦东新区,院,738,否
2025,名额分配到校,浦东新区,进才中学,725,否
2025,名额分配到校,浦东新区,上海浦东新区民办宏文学校        上海南汇中学,661,否
2025,名额分配到校,浦东新区,洋泾中学,702.5,否
2025,名额分配到校,浦东新区,高桥中学,692.5,否
2025,名额分配到校,浦东新区,川沙中学,670,否
2025,名额分配到校,浦东新区,上海科技大学附属学校       上海中学东校,738,否
2025,名额分配到校,浦东新区,建平中学,750.5,否
2025,名额分配到校,浦东新区,进才中学,745.5,否
2025,名额分配到校,浦东新区,上海科技大学附属学校       上海南汇中学,715.5,否
2025,名额分配到校,浦东新区,浦东复旦附中分校,752,否
2025,名额分配到校,浦东新区,洋泾中学,734,否
2025,名额分配到校,浦东新区,高桥中学,715,否
2025,名额分配到校,浦东新区,川沙中学,732.5,否
2025,名额分配到校,浦东新区,上海浦东民办未来科技学校        上海中学东校,731,否
2025,名额分配到校,浦东新区,建平中学,750,否
2025,名额分配到校,浦东新区,进才中学,741.5,否
2025,名额分配到校,浦东新区,上海浦东民办未来科技学校     华东师范大学第二附属中学,757,否
2025,名额分配到校,浦东新区,上海浦东民办未来科技学校        上海南汇中学,723,否
2025,名额分配到校,浦东新区,浦东复旦附中分校,755.5,否
2025,名额分配到校,浦东新区,洋泾中学,723.5,否
2025,名额分配到校,浦东新区,高桥中学,719.5,否
2025,名额分配到校,浦东新区,川沙中学,721,否
2025,名额分配到校,浦东新区,浦东新区东城学校       上海南汇中学,681.5,否
2025,名额分配到校,金山区,罗星中学    院   上海市金山中学,731.5,否
2025,名额分配到校,金山区,罗星中学     华东师范大学第三附属中学,687.5,否
2025,名额分配到校,金山区,松隐中学        上海市金山中学,683.5,否
2025,名额分配到校,金山区,松隐中学     华东师范大学第三附属中学,680.5,否
2025,名额分配到校,金山区,亭新中学        上海市金山中学,717,否
2025,名额分配到校,金山区,院,692.5,否
2025,名额分配到校,金山区,漕泾中学        上海市金山中学,684.5,否
2025,名额分配到校,金山区,漕泾中学     华东师范大学第三附属中学,674,否
2025,名额分配到校,金山区,山阳中学        上海市金山中学,694.5,否
2025,名额分配到校,金山区,山阳中学     华东师范大学第三附属中学,666.5,否
2025,名额分配到校,金山区,张堰第二中学       上海市金山中学,710,否
2025,名额分配到校,金山区,张堰第二中学    华东师范大学第三附属中学,699.5,否
2025,名额分配到校,金山区,廊下中学        上海市金山中学,686.5,否
2025,名额分配到校,金山区,蒙山中学        上海市金山中学,727,否
2025,名额分配到校,金山区,蒙山中学     华东师范大学第三附属中学,702,否
2025,名额分配到校,金山区,上海附属中学      复旦大学附属中学,744,否
2025,名额分配到校,金山区,金山中学,714,否
2025,名额分配到校,金山区,上海附属中学   华东师范大学第三附属中学,699.5,否
2025,名额分配到校,金山区,金山初级中学       上海市金山中学,722.5,否
2025,名额分配到校,金山区,金山初级中学    华东师范大学第三附属中学,703,否
2025,名额分配到校,金山区,西林中学        上海市金山中学,730,否
2025,名额分配到校,金山区,西林中学     华东师范大学第三附属中学,700.5,否
2025,名额分配到校,金山区,朱行中学        上海市金山中学,734,否
2025,名额分配到校,金山区,朱行中学     华东师范大学第三附属中学,699,否
2025,名额分配到校,金山区,金山中学,723.5,否
2025,名额分配到校,金山区,上海金山区健桥实验中学     华东师范大学第三附属中学,694.5,否
2025,名额分配到校,金山区,金山中学,684,否
2025,名额分配到校,金山区,华东师范大学第三附属中学,663.5,否
2025,名额分配到校,金山区,同凯中学          上海市金山中学,722,否
2025,名额分配到校,金山区,院 华东师范大学第三附属中学,702.5,否
2025,名额分配到校,金山区,金山实验中学         上海市上海中学,746.5,否
2025,名额分配到校,金山区,金山实验中学         上海市金山中学,727,否
2025,名额分配到校,金山区,金山实验中学     华东师范大学第三附属中学,696.5,否
2025,名额分配到校,金山区,上海师范大学附属金山前京中学       上海师范大学附属中学,737,否
2025,名额分配到校,金山区,院,726.5,否
2025,名额分配到校,金山区,上海师范大学附属金山前京中学    华东师范大学第三附属中学,707,否
2025,名额分配到校,金山区,华东师范大学附属枫泾中学         金山中学,703,否
2025,名额分配到校,金山区,金卫中学          上海市金山中学,700.5,否
2025,名额分配到校,金山区,金卫中学      华东师范大学第三附属中学,690.5,否
2025,名额分配到校,金山区,民办永昌中学         上海市金山中学,693.5,否
2025,名额分配到校,金山区,民办永昌中学     华东师范大学第三附属中学,657.5,否
2025,名额分配到校,金山区,干巷学校          上海市金山中学,726,否
2025,名额分配到校,金山区,干巷学校      华东师范大学第三附属中学,713,否
2025,名额分配到校,金山区,新农学校          上海市金山中学,700.5,否
2025,名额分配到校,金山区,新农学校      华东师范大学第三附属中学,685.5,否
2025,名额分配到校,金山区,民办金盟学校        上海交通大学附属中学,749,否
2025,名额分配到校,金山区,民办金盟学校         上海市金山中学,722,否
2025,名额分配到校,金山区,民办金盟学校     华东师范大学第三附属中学,698.5,否
2025,名额分配到校,金山区,金山中学,713.5,否
2025,名额分配到校,金山区,金山中学,721.5,否
2025,名额分配到校,金山区,上海金山区世外学校     华东师范大学第三附属中学,693,否
2025,名额分配到校,金山区,金山区吕巷学校        上海市金山中学,682,否
2025,名额分配到校,金山区,金山区吕巷学校    华东师范大学第三附属中学,681.5,否
2025,名额分配到校,金山区,金山区钱圩学校        上海市金山中学,673.5,否
2025,名额分配到校,金山区,金山区钱圩学校    华东师范大学第三附属中学,661,否
2025,名额分配到校,松江区,松江区第七中学院      上海市松江二中,741.5,否
2025,名额分配到校,松江区,松江区第七中学,751.5,否
2025,名额分配到校,松江区,松江区第七中学    上海师范大学附属中学松江分校,730.5,否
2025,名额分配到校,松江区,松江区第七中学       上海市松江一中,722.5,否
2025,名额分配到校,松江区,松江区第七中学,733.5,否
2025,名额分配到校,松江区,松江二中,743.5,否
2025,名额分配到校,松江区,上海师范大学附属中学松江分校,732,否
2025,名额分配到校,松江区,松江区第五中学       上海市松江二中,745,否
2025,名额分配到校,松江区,松江区第五中学,756,否
2025,名额分配到校,松江区,松江区第五中学    上海师范大学附属中学松江分校,742.5,否
2025,名额分配到校,松江区,松江区第五中学       上海市松江一中,717,否
2025,名额分配到校,松江区,松江区第五中学,729.5,否
2025,名额分配到校,松江区,松江四中初级中学         上海市松江二中,736.5,否
2025,名额分配到校,松江区,松江四中初级中学,752.5,否
2025,名额分配到校,松江区,松江四中初级中学      上海师范大学附属中学松江分校,712,否
2025,名额分配到校,松江区,松江四中初级中学         上海市松江一中,710.5,否
2025,名额分配到校,松江区,松江四中初级中学,726.5,否
2025,名额分配到校,松江区,松江区九亭中学       上海市松江二中,743,否
2025,名额分配到校,松江区,松江区九亭中学,752.5,否
2025,名额分配到校,松江区,松江区九亭中学    上海师范大学附属中学松江分校,732.5,否
2025,名额分配到校,松江区,松江区九亭中学       上海市松江一中,720.5,否
2025,名额分配到校,松江区,松江区九亭中学,733.5,否
2025,名额分配到校,松江区,松江区第六中学       上海市松江二中,741,否
2025,名额分配到校,松江区,松江区第六中学,750.5,否
2025,名额分配到校,松江区,松江区第六中学    上海师范大学附属中学松江分校,711.5,否
2025,名额分配到校,松江区,松江区第六中学        上海市松江一中,722,否
2025,名额分配到校,松江区,松江区第六中学,733.5,否
2025,名额分配到校,松江区,院     松江二中,740,否
2025,名额分配到校,松江区,松江区九亭第二中学,758.5,否
2025,名额分配到校,松江区,松江区九亭第二中学     上海师范大学附属中学松江分校,726.5,否
2025,名额分配到校,松江区,松江区九亭第二中学         上海市松江一中,713,否
2025,名额分配到校,松江区,松江区九亭第二中学,732,否
2025,名额分配到校,松江区,院,737,否
2025,名额分配到校,松江区,上海师范大学附属中学松江分校,726,否
2025,名额分配到校,松江区,松江区新桥中学       上海交通大学附属中学,745,否
2025,名额分配到校,松江区,松江区新桥中学        上海市松江二中,731,否
2025,名额分配到校,松江区,松江区新桥中学,735.5,否
2025,名额分配到校,松江区,松江区新桥中学    上海师范大学附属中学松江分校,708,否
2025,名额分配到校,松江区,松江区新桥中学        上海市松江一中,720.5,否
2025,名额分配到校,松江区,松江区新桥中学,729,否
